Freq.Sweep,POI 230kV FirstEnergy,POI 230kV FirstEnergy,POI 230kV FirstEnergy,POI 230kV FirstEnergy,POI 230kV FirstEnergy,POI 230kV FirstEnergy,POI 230kV FirstEnergy,POI 230kV FirstEnergy,POI 230kV FirstEnergy,POI 230kV FirstEnergy
"Rated Frequency","R, Re(Z) in Ohm","X, Im(Z) in Ohm","Z, Magnitude in Ohm","R1 in Ohm","X1 in Ohm","R2 in Ohm","X2 in Ohm","Z1 in Ohm","Z2 in Ohm","Z0 in Ohm"
27.666667,88.409375,481.860318,489.903647,57.912899,259.516585,57.912899,259.516585,265.899909,265.899909,938.518975
27.833333,92.815202,493.627044,502.277135,59.244937,261.741432,59.244937,261.741432,268.362702,268.362702,970.671641
28.000000,97.406806,505.981882,515.272502,60.450362,263.975482,60.450362,263.975482,270.808606,270.808606,1004.711999
28.166667,102.204815,519.001084,528.968760,61.521652,266.243022,61.521652,266.243022,273.258597,273.258597,1040.836350
28.333333,107.237558,532.771303,543.456673,62.455526,268.569684,62.455526,268.569684,275.736048,275.736048,1079.272384
28.500000,112.542535,547.390547,558.840078,63.253101,270.981445,63.253101,270.981445,278.265877,278.265877,1120.284923
28.666667,118.168018,562.969422,575.237560,63.919753,273.503651,63.919753,273.503651,280.873605,280.873605,1164.182796
28.833333,124.174945,579.632789,592.784604,64.464733,276.160136,64.464733,276.160136,283.584418,283.584418,1211.327136
29.000000,130.639244,597.521964,611.636420,64.900592,278.972507,64.900592,278.972507,286.422322,286.422322,1262.141505
29.166667,137.654796,616.797638,631.971652,65.242445,281.959650,65.242445,281.959650,289.409434,289.409434,1317.124386
29.333333,145.337368,637.643642,653.997221,65.507210,285.137453,65.507210,285.137453,292.565483,292.565483,1376.864797
29.500000,153.829903,660.271813,677.954649,65.712846,288.518756,65.712846,288.518756,295.907504,295.907504,1442.062036
29.666667,163.309723,684.928169,704.128299,65.877662,292.113485,65.877662,292.113485,299.449752,299.449752,1513.550954
29.833333,173.998440,711.900732,732.856131,66.019742,295.928925,66.019742,295.928925,303.203785,303.203785,1592.334700
30.000000,186.175730,741.529408,764.543828,66.156519,299.970098,66.156519,299.970098,307.178686,307.178686,1679.627633
30.166667,200.198631,774.218424,799.683475,66.304476,304.240179,66.304476,304.240179,311.381390,311.381390,1776.912241
30.333333,216.528984,810.451945,838.878511,66.479011,308.740910,66.479011,308.740910,315.817049,315.817049,1886.015524
30.500000,235.772963,850.813528,882.877426,66.694437,313.472950,66.694437,313.472950,320.489374,320.489374,2009.212807
30.666667,258.738972,896.009966,932.619813,66.964054,318.436087,66.964054,318.436087,325.400869,325.400869,2149.370634
30.833333,286.523980,946.899507,989.300090,67.300203,323.629217,67.300203,323.629217,330.552851,330.552851,2310.146078
31.000000,320.644729,1004.522892,1054.456866,67.713974,329.050136,67.713974,329.050136,335.945196,335.945196,2496.268470
31.166667,363.241466,1070.131577,1130.099975,68.214215,334.695647,68.214215,334.695647,341.576280,341.576280,2713.942611
31.333333,417.402050,1145.196870,1218.893081,68.806398,340.563039,68.806398,340.563039,347.444246,347.444246,2971.431723
31.500000,487.689477,1231.355376,1324.415753,69.493388,346.652819,69.493388,346.652819,353.549866,353.549866,3279.903849
31.666667,581.012801,1330.175097,1451.530800,70.278753,352.969612,70.278753,352.969612,359.898110,359.898110,3654.649648
