Freq.Sweep,POI 230kV FirstEnergy,POI 230kV FirstEnergy,POI 230kV FirstEnergy,POI 230kV FirstEnergy,POI 230kV FirstEnergy,POI 230kV FirstEnergy,POI 230kV FirstEnergy,POI 230kV FirstEnergy,POI 230kV FirstEnergy,POI 230kV FirstEnergy
"Rated Frequency","R, Re(Z) in Ohm","X, Im(Z) in Ohm","Z, Magnitude in Ohm","R1 in Ohm","X1 in Ohm","R2 in Ohm","X2 in Ohm","Z1 in Ohm","Z2 in Ohm","Z0 in Ohm"
37.000000,184.148887,55.521299,192.336754,216.946991,732.189977,216.946991,732.189977,763.654477,763.654477,1303.208196
37.166667,190.064000,85.227491,208.297982,230.352722,753.092004,230.352722,753.092004,787.534090,787.534090,1255.273702
37.333333,197.166016,114.343260,227.922836,245.004319,774.850082,245.004319,774.850082,812.662147,812.662147,1210.918849
37.500000,205.494894,143.008153,250.358709,261.040382,797.490501,261.040382,797.490501,839.126439,839.126439,1169.759781
37.666667,215.111454,171.342270,275.011111,278.617077,821.034840,278.617077,821.034840,867.021155,867.021155,1131.465323
37.833333,226.097049,199.447497,301.494908,297.910382,845.497921,297.910382,845.497921,896.447059,896.447059,1095.748309
38.000000,238.553716,227.407898,329.578864,319.118457,870.885222,319.118457,870.885222,927.511542,927.511542,1062.358562
38.166667,252.604789,255.289245,359.140332,342.464226,897.189546,342.464226,897.189546,960.328500,960.328500,1031.077161
38.333333,268.395772,283.137656,390.132314,368.198019,924.386810,368.198019,924.386810,995.017967,995.017967,1001.711745
38.500000,286.095514,310.977176,422.560584,396.600354,952.430633,396.600354,952.430633,1031.705361,1031.705361,974.092627
38.666667,305.897210,338.806377,456.467813,427.984304,981.245728,427.984304,981.245728,1070.520314,1070.520314,948.069571
38.833333,328.019434,366.593595,491.922364,462.697701,1010.719467,462.697701,1010.719467,1111.594802,1111.594802,923.509103
39.000000,352.706571,394.270778,529.009803,501.124346,1040.691638,501.124346,1040.691638,1155.060473,1155.060473,900.292246
39.166667,380.228523,421.725700,567.825938,543.683992,1070.941844,543.683992,1070.941844,1201.044844,1201.044844,878.312618
39.333333,410.878931,448.792517,608.470393,590.830061,1101.174536,590.830061,1101.174536,1249.666163,1249.666163,857.474818
39.500000,444.971480,475.240312,651.039916,643.044393,1131.001229,643.044393,1131.001229,1301.026468,1301.026468,837.693049
39.666667,482.833010,500.760249,695.620976,700.827161,1159.920660,700.827161,1159.920660,1355.202806,1355.202806,818.889945
39.833333,524.792823,524.951268,742.281174,764.681036,1187.296792,764.681036,1187.296792,1412.236085,1412.236085,800.995563
40.000000,571.166658,547.305624,791.059288,835.087322,1212.336783,835.087322,1212.336783,1472.117967,1472.117967,783.946514
40.166667,622.234721,567.195780,841.954334,912.473141,1234.070924,912.473141,1234.070924,1534.776296,1534.776296,767.685211
40.333333,678.213699,583.864517,894.914296,997.169578,1251.337499,997.169578,1251.337499,1600.060219,1600.060219,752.159216
40.500000,739.223870,596.419119,949.825087,1089.362437,1262.773767,1089.362437,1262.773767,1667.725429,1667.725429,737.320673
40.666667,805.251217,603.828957,1006.498352,1189.035515,1266.812150,1189.035515,1266.812150,1737.417186,1737.417186,723.125812
40.833333,876.099160,604.923824,1064.651385,1295.898241,1261.677460,1295.898241,1261.677460,1808.641000,1808.641000,709.534508
41.000000,951.315991,598.401119,1123.870995,1409.276921,1245.397615,1409.276921,1245.397615,1880.711743,1880.711743,696.509902
41.166667,1030.094967,582.874109,1183.569967,1527.964914,1215.875725,1527.964914,1215.875725,1952.698276,1952.698276,684.018060
41.333333,1111.183637,556.990116,1242.967041,1650.086678,1171.067361,1650.086678,1171.067361,2023.409204,2023.409204,672.027671
41.500000,1192.856401,519.603206,1301.112556,1773.056678,1109.239427,1773.056678,1109.239427,2091.444977,2091.444977,660.509784
41.666667,1272.967048,469.951045,1356.944763,1893.658244,1029.235343,1893.658244,1029.235343,2155.288133,2155.288133,649.437567
41.833333,1349.064222,407.804705,1409.354090,2008.216752,930.699594,2008.216752,930.699594,2213.399254,2213.399254,638.786095
42.000000,1418.556615,333.578809,1457.250044,2112.847661,814.242935,2112.847661,814.242935,2264.313758,2264.313758,628.532166
42.166667,1478.920688,248.385140,1499.633815,2203.767890,681.522589,2203.767890,681.522589,2306.743582,2306.743582,618.654126
42.333333,1527.930600,154.007656,1535.672581,2277.640891,535.204700,2277.640891,535.204700,2339.677777,2339.677777,609.131724
42.500000,1563.872872,52.786528,1564.763489,2331.898540,378.790301,2331.898540,378.790301,2362.463311,2362.463311,599.945973
42.666667,1585.704533,-52.576280,1586.575914,2364.978427,216.323555,2364.978427,216.323555,2374.851330,2374.851330,591.079036
42.833333,1593.122172,-159.257789,1601.062552,2376.427289,52.030562,2376.427289,52.030562,2376.996811,2376.996811,582.514120
43.000000,1586.532503,-264.555217,1608.438636,2366.856872,-110.042494,2366.856872,-110.042494,2369.413599,2369.413599,574.235382
43.166667,1566.937556,-366.085372,1609.133868,2337.771689,-266.328443,2337.771689,-266.328443,2352.893391,2352.893391,566.227853
43.333333,1535.766197,-461.913205,1603.727415,2291.316331,-413.932064,2291.316331,-413.932064,2328.405094,2328.405094,558.477370
43.500000,1494.688736,-550.599782,1592.876184,2229.997278,-550.701835,2229.997278,-550.701835,2296.989414,2296.989414,550.970517
43.666667,1445.452033,-631.175634,1577.248953,2156.435640,-675.190069,2156.435639,-675.190069,2259.667298,2259.667298,543.694580
43.833333,1389.765700,-703.061660,1557.480144,2073.196493,-786.534354,2073.196493,-786.534353,2217.381336,2217.381336,536.637508
44.000000,1329.259249,-765.980481,1534.163045,1982.724553,-884.324428,1982.724553,-884.324428,2170.996625,2170.996625,529.787882
44.166667,1265.486845,-819.914553,1507.884886,1887.351399,-968.539509,1887.351399,-968.539509,2121.359018,2121.359018,523.134894
44.333333,1199.903246,-865.121187,1479.257404,1789.259318,-1039.570714,1789.259318,-1039.570714,2069.337135,2069.337135,516.668327
44.500000,1133.771341,-902.119356,1448.881219,1690.342719,-1098.201365,1690.342719,-1098.201365,2015.764060,2015.764060,510.378542
44.666667,1068.085165,-931.588611,1417.273177,1592.092584,-1145.455311,1592.092584,-1145.455311,1961.332880,1961.332880,504.256466
44.833333,1003.583104,-954.245714,1384.833539,1495.616370,-1182.411949,1495.616370,-1182.411949,1906.558770,1906.558770,498.293585
45.000000,940.815490,-970.778620,1351.867196,1401.739303,-1210.107201,1401.739303,-1210.107201,1851.818703,1851.818703,492.481935
45.166667,880.203203,-981.834297,1318.619075,1311.092418,-1229.515178,1311.092418,-1229.515178,1797.406716,1797.406716,486.814088
45.333333,822.069864,-988.024682,1285.298266,1224.160821,-1241.557225,1224.160821,-1241.557225,1743.569344,1743.569344,481.283141
45.500000,766.657223,-989.932097,1252.089795,1141.306721,-1247.110002,1141.306721,-1247.110002,1690.521928,1690.521928,475.882705
45.666667,714.133824,-988.110200,1219.159090,1062.782512,-1247.006927,1062.782512,-1247.006927,1638.454437,1638.454437,470.606881
45.833333,664.602119,-983.081624,1186.653048,988.741460,-1242.034637,988.741460,-1242.034637,1587.532587,1587.532587,465.450240
46.000000,618.105854,-975.334699,1154.700230,919.248709,-1232.928106,919.248709,-1232.928106,1537.897885,1537.897885,460.407801
46.166667,574.637761,-965.320353,1123.410851,854.292939,-1220.365998,854.292939,-1220.365998,1489.667612,1489.667612,455.474999
46.333333,534.147630,-953.449758,1092.876997,793.798433,-1204.967142,793.798433,-1204.967142,1442.935122,1442.935122,450.647659
46.500000,496.550361,-940.092922,1063.173064,737.637155,-1187.288449,737.637155,-1187.288449,1397.770523,1397.770523,445.921959
46.666667,461.733626,-925.578646,1034.356694,685.640306,-1167.824864,685.640306,-1167.824864,1354.222117,1354.222117,441.294403
46.833333,429.565100,-910.195332,1006.469929,637.609091,-1147.010575,637.609091,-1147.010575,1312.318030,1312.318030,436.761782
47.000000,399.898807,-894.192806,979.540622,593.324310,-1125.221790,593.324310,-1125.221790,1272.068321,1272.068321,432.321149
47.166667,372.580727,-877.784693,953.583958,552.554748,-1102.780296,552.554748,-1102.780296,1233.467118,1233.467118,427.969782
47.333333,347.453419,-861.151441,928.604158,515.064105,-1079.958013,515.064105,-1079.958013,1196.495024,1196.495024,423.705154
47.500000,324.359827,-844.443419,904.596035,480.616719,-1056.981669,480.616719,-1056.981669,1161.121302,1161.121302,419.524913
47.666667,303.146200,-827.784309,881.546641,448.981924,-1034.037869,448.981924,-1034.037869,1127.306117,1127.306117,415.426851
47.833333,283.664277,-811.274351,859.436731,419.937335,-1011.278011,419.937335,-1011.278011,1095.002548,1095.002548,411.408884
48.000000,265.772897,-794.993385,838.242039,393.271268,-988.822827,393.271268,-988.822827,1064.158293,1064.158293,407.469034
48.166667,249.338958,-779.003845,817.934537,368.784163,-966.766908,368.784163,-966.766908,1034.717360,1034.717360,403.605412
48.333333,234.238008,-763.353406,798.483479,346.289460,-945.182651,346.289460,-945.182651,1006.621396,1006.621396,399.816203
48.500000,220.354491,-748.077304,779.856240,325.613975,-924.123783,325.613975,-924.123783,979.810812,979.810812,396.099656
48.666667,207.581709,-733.200467,762.019088,306.597838,-903.628525,306.597838,-903.628525,954.225731,954.225731,392.454074
48.833333,195.821609,-718.739314,744.937786,289.094162,-883.722326,289.094162,-883.722326,929.806745,929.806745,388.877807
49.000000,184.984404,-704.703365,728.578110,272.968471,-864.420253,272.968471,-864.420253,906.495537,906.495537,385.369245
49.166667,174.988149,-691.096531,712.906212,258.098073,-845.728949,258.098073,-845.728949,884.235303,884.235303,381.926815
49.333333,165.758213,-677.918292,697.888956,244.371249,-827.648399,244.371249,-827.648399,862.971135,862.971135,378.548978
49.500000,157.226802,-665.164606,683.494126,231.686535,-810.173278,231.686535,-810.173278,842.650218,842.650218,375.234225
49.666667,149.332396,-652.828715,669.690597,219.951886,-793.294181,219.951886,-793.294181,823.222017,823.222017,371.981075
49.833333,142.019213,-640.901823,656.448477,209.083864,-776.998630,209.083864,-776.998630,804.638387,804.638387,368.788079
50.000000,135.236727,-629.373610,643.739166,199.006912,-761.271851,199.006912,-761.271851,786.853597,786.853597,365.653812
