All calculations,DSN\400 kV B1,DSN\400 kV B1,DSN\400 kV B1
"Time in s","Phase Voltage A in kV","Phase Voltage B in kV","Phase Voltage C in kV"
0.060318,1.420367,-2.501486,1.109984
0.060418,1.493577,-2.500273,1.034641
0.060518,1.565365,-2.496091,0.957704
0.060618,1.635264,-2.488839,0.879548
0.060718,1.702827,-2.478448,0.800555
0.060818,1.767657,-2.464883,0.721092
0.060918,1.829427,-2.448143,0.641492
0.061018,1.887902,-2.428267,0.562030
0.061118,1.942954,-2.405322,0.482906
0.061218,1.994565,-2.379407,0.404242
0.061318,2.042824,-2.350642,0.326068
0.061418,2.087918,-2.319164,0.248337
0.061518,2.130113,-2.285118,0.170928
0.061618,2.169731,-2.248653,0.093665
0.061718,2.207128,-2.209915,0.016339
0.061818,2.242662,-2.169046,-0.061274
0.061918,2.276674,-2.126173,-0.139388
0.062018,2.309453,-2.081408,-0.218188
0.062118,2.341225,-2.034845,-0.297807
0.062218,2.372129,-1.986554,-0.378317
0.062318,2.402208,-1.936583,-0.459715
