All calculations,DSN\400 kV B1,DSN\400 kV B1,DSN\400 kV B1
"Time in s","Phase Voltage A in kV","Phase Voltage B in kV","Phase Voltage C in kV"
0.057700,226.556336,-295.527824,68.691021
0.057800,233.070736,-292.457180,59.107179
0.057900,239.366077,-289.097506,49.453430
0.058000,245.435451,-285.452732,39.740593
0.058100,251.271907,-281.527173,29.979938
0.058200,256.868504,-277.325526,20.183083
0.058300,262.218346,-272.852853,10.361962
0.058400,267.314659,-268.114538,0.528738
0.058500,272.150837,-263.116270,-9.304309
0.058600,276.720493,-257.863992,-19.124851
0.058700,281.017529,-252.363851,-28.920632
0.058800,285.036178,-246.622154,-38.679587
0.058900,288.771054,-240.645308,-48.389916
0.059000,292.217204,-234.439769,-58.040192
0.059100,295.370131,-228.012000,-67.619444
0.059200,298.225831,-221.368426,-77.117213
0.059300,300.780803,-214.515402,-86.523616
0.059400,303.032060,-207.459196,-95.829373
0.059500,304.977130,-200.205970,-105.025810
0.059600,306.614040,-192.761788,-114.104867
0.059700,307.941302,-185.132629,-123.059046
0.059800,308.957896,-177.324407,-131.881394
0.059900,309.663232,-169.343015,-140.565419
0.060000,310.057131,-161.194371,-149.104968
0.060100,310.139801,-152.884458,-157.494220
0.060200,309.911795,-144.419418,-165.727580
0.060300,309.373992,-135.805578,-173.799553
0.060400,308.527579,-127.049529,-181.704697
0.060500,307.374015,-118.158209,-189.437522
0.060600,305.915028,-109.138942,-196.992400
0.060700,304.152605,-99.999497,-204.363536
0.060800,302.088985,-90.748131,-211.544909
0.060900,299.726668,-81.393598,-218.530239
0.061000,297.068421,-71.945190,-225.313001
0.061100,294.117286,-62.412732,-231.886420
0.061200,290.876591,-52.806544,-238.243502
0.061300,287.349964,-43.137407,-244.377084
0.061400,283.541352,-33.416586,-250.279879
0.061500,279.455002,-23.655699,-255.944566
0.061600,275.095489,-13.866638,-261.363845
0.061700,270.467690,-4.061512,-266.530528
0.061800,265.576780,5.747465,-271.437631
0.061900,260.428226,15.548077,-276.078437
0.062000,255.027758,25.328174,-280.446590
0.062100,249.381340,35.075805,-284.536153
0.062200,243.495143,44.779298,-288.341668
0.062300,237.375503,54.427326,-291.858200
0.062400,231.028877,64.008992,-295.081364
0.062500,224.461811,73.513877,-298.007334
0.062600,217.680885,82.932073,-300.632845
0.062700,210.692686,92.254222,-302.955174
