All calculations,DSN\400 kV B1,DSN\400 kV B1,DSN\400 kV B1
"Time in s","Phase Voltage A in kV","Phase Voltage B in kV","Phase Voltage C in kV"
0.051800,-265.506165,-6.955922,272.523253
0.051900,-260.295020,-16.798448,277.146241
0.052000,-254.834171,-26.618339,281.497134
0.052100,-249.130191,-36.403113,285.570032
0.052200,-243.189744,-46.140604,289.359432
0.052300,-237.019513,-55.819056,292.860270
0.052400,-230.626146,-65.427231,296.067952
0.052500,-224.016209,-74.954464,298.978369
0.052600,-217.196136,-84.390719,301.587916
0.052700,-210.172205,-93.726625,303.893480
0.052800,-202.950517,-102.953478,305.892435
0.052900,-195.536990,-112.063227,307.582624
0.053000,-187.937379,-121.048436,308.962331
0.053100,-180.157293,-129.902243,310.030263
0.053200,-172.202251,-138.618294,310.785521
0.053300,-164.077748,-147.190587,311.227578
0.053400,-155.789303,-155.613462,311.356283
0.053500,-147.342575,-163.881499,311.171817
0.053600,-138.743425,-171.989380,310.674703
0.053700,-129.997994,-179.931835,309.865804
0.053800,-121.112813,-187.703555,308.746303
0.053900,-112.094862,-195.299085,307.317717
0.054000,-102.951637,-202.712798,305.581901
0.054100,-93.691207,-209.938840,303.541047
0.054200,-84.322239,-216.971090,301.197706
0.054300,-74.854020,-223.803175,298.554793
0.054400,-65.296479,-230.428455,295.615591
0.054500,-55.660141,-236.840052,292.383761
0.054600,-45.956083,-243.030892,288.863338
0.054700,-36.195957,-248.993745,285.058733
0.054800,-26.391825,-254.721305,280.974692
0.054900,-16.556069,-260.206245,276.616306
0.055000,-6.701325,-265.441303,271.988957
0.055100,3.159663,-270.419370,267.098287
0.055200,13.014156,-275.133553,261.950179
0.055300,22.849506,-279.577266,256.550703
0.055400,32.653307,-283.744296,250.906077
0.055500,42.413480,-287.628856,245.022637
0.055600,52.118349,-291.225643,238.906777
0.055700,61.756742,-294.529869,232.564920
0.055800,71.318033,-297.537280,226.003477
0.055900,80.792185,-300.244168,219.228810
0.056000,90.169789,-302.647369,212.247209
0.056100,99.442057,-304.744250,205.064872
0.056200,108.600806,-306.532685,197.687901
0.056300,117.638433,-308.011031,190.122307
0.056400,126.547853,-309.178089,182.374025
0.056500,135.322468,-310.033077,174.448941
0.056600,143.956037,-310.575584,166.352939
0.056700,152.442608,-310.805554,158.091929
0.056800,160.776482,-310.723251,149.671915
0.056900,168.952108,-310.329232,141.099050
0.057000,176.963993,-309.624351,132.379680
0.057100,184.806675,-308.609739,123.520424
0.057200,192.474621,-307.286806,114.528246
0.057300,199.962177,-305.657257,105.410497
0.057400,207.263544,-303.723099,96.174989
0.057500,214.372727,-301.486659,86.830031
0.057600,221.283526,-298.950608,77.384455
0.057700,227.989540,-296.117969,67.847667
0.057800,234.484160,-292.992134,58.229625
0.057900,240.760602,-289.576879,48.540814
0.058000,246.811932,-285.876373,38.792307
0.058100,252.631133,-281.895153,28.995634
0.058200,258.211130,-277.638145,19.162712
0.058300,263.544868,-273.110618,9.305816
0.058400,268.625372,-268.318159,-0.562543
0.058500,273.445796,-263.266645,-10.429717
0.058600,277.999502,-257.962191,-20.282999
0.058700,282.280121,-252.411096,-30.109773
0.058800,286.281601,-246.619800,-39.897617
0.058900,289.998277,-240.594814,-49.634397
0.059000,293.424915,-234.342675,-59.308388
0.059100,296.556751,-227.869896,-68.908355
0.059200,299.389528,-221.182918,-78.423620
0.059300,301.919518,-214.288080,-87.844139
0.059400,304.143531,-207.191597,-97.160521
0.059500,306.058925,-199.899545,-106.364047
0.059600,307.663593,-192.417867,-115.446677
0.059700,308.955950,-184.752383,-124.400996
0.059800,309.934921,-176.908816,-133.220198
0.059900,310.599904,-168.892839,-141.898020
0.060000,310.950745,-160.710123,-150.428586
0.060100,310.987728,-152.366383,-158.806401
0.060200,310.711511,-143.867481,-167.026252
0.060300,310.123123,-135.219460,-175.083054
0.060400,309.223933,-126.428636,-182.971796
0.060500,308.015613,-117.501692,-190.687435
0.060600,306.500128,-108.445723,-198.224771
0.060700,304.679727,-99.268310,-205.578415
0.060800,302.556923,-89.977578,-212.742716
0.060900,300.134502,-80.582207,-219.711707
0.061000,297.415526,-71.091489,-226.479111
0.061100,294.403325,-61.515318,-233.038333
0.061200,291.101517,-51.864151,-239.382471
0.061300,287.514014,-42.149012,-245.504373
0.061400,283.645026,-32.381467,-251.396684
0.061500,279.499054,-22.573484,-257.051933
0.061600,275.080907,-12.737377,-262.462600
0.061700,270.395674,-2.885716,-267.621219
0.061800,265.448720,6.968802,-272.520473
0.061900,260.245677,16.813447,-277.153282
0.062000,254.792407,26.635572,-281.512906
0.062100,249.094985,36.422744,-285.593015
0.062200,243.159661,46.162836,-289.387769
0.062300,236.992817,55.844120,-292.891874
0.062400,230.600930,65.455364,-296.100620
0.062500,223.990527,74.985879,-299.009904
0.062600,217.168142,84.425578,-301.616239
0.062700,210.140278,93.765013,-303.916739
